ASIN,filename,image_url,title,author,category_id,category
1580404782,1580404782.jpg,http://ecx.images-amazon.com/images/I/41-LY4g8r8L.jpg,The American Diabetes Association/JDRF Type 1 Diabetes Sourcebook,,11,"Health, Fitness & Dieting"
64635848,0064635848.jpg,http://ecx.images-amazon.com/images/I/41bZjL06lWL.jpg,Dictionary of Correct Spelling: A Handy Reference Guide (EH),Norman Lewis,20,Reference
157506152X,157506152X.jpg,http://ecx.images-amazon.com/images/I/41ksYuBUQeL.jpg,Genesis and the Moses Story (Siphrut: Literature and Theology of the Hebrew Scriptures),Konrad Schmid,9,Christian Books & Bibles
670030961,0670030961.jpg,http://ecx.images-amazon.com/images/I/51ZF1WmudNL.jpg,"Mary, Called Magdalene",Margaret George,9,Christian Books & Bibles
1857337131,1857337131.jpg,http://ecx.images-amazon.com/images/I/61h8007QnnL.jpg,Bulgaria - Culture Smart!: The Essential Guide to Customs & Culture,Juliana Tzvetkova,29,Travel
1741792827,1741792827.jpg,http://ecx.images-amazon.com/images/I/51O7%2BkPQY3L.jpg,Lonely Planet Tanzania (Travel Guide),Lonely Planet,29,Travel
1743214421,1743214421.jpg,http://ecx.images-amazon.com/images/I/51uwND%2B4KOL.jpg,Lonely Planet Spanish Phrasebook & Dictionary (Lonely Planet Phrasebook and Dictionary),Lonely Planet,29,Travel
1501107399,1501107399.jpg,http://ecx.images-amazon.com/images/I/51x0IsH1B8L.jpg,"Dream Again: A Story of Faith, Courage, and the Tenacity to Overcome",Isaiah Austin,1,Biographies & Memoirs
778322971,0778322971.jpg,http://ecx.images-amazon.com/images/I/51%2BzZn0DizL.jpg,Never Too Late (MIRA),Robyn Carr,15,Literature & Fiction
765385155,0765385155.jpg,http://ecx.images-amazon.com/images/I/61FhUuvqYQL.jpg,Infomocracy,Malka Older,24,Science Fiction & Fantasy
925117897,0925117897.jpg,http://ecx.images-amazon.com/images/I/51DKAvmEpWL.jpg,Plantation Row Slave Cabin Cooking: The Roots of Soul Food,Patricia Mitchell,7,"Cookbooks, Food & Wine"
847687546,0847687546.jpg,http://ecx.images-amazon.com/images/I/41jDlViIuNL.jpg,Approximate Justice,George Sher,19,Politics & Social Sciences
198297556,0198297556.jpg,http://ecx.images-amazon.com/images/I/517wBQJ4fRL.jpg,Inclusion and Democracy (Oxford Political Theory),Iris Marion Young,19,Politics & Social Sciences
262193841,0262193841.jpg,http://ecx.images-amazon.com/images/I/41S0zngtfQL.jpg,Solving the Frame Problem: A Mathematical Investigation of the Common Sense Law of Inertia (Artificial Intelligence),Murray Shanahan,6,Computers & Technology
825412234,0825412234.jpg,http://ecx.images-amazon.com/images/I/51bLYiYG-FL.jpg,Compendio Portavoz de teologia (Spanish Edition),Paul Enns,9,Christian Books & Bibles
1850709017,1850709017.jpg,http://ecx.images-amazon.com/images/I/41W91EWGGHL.jpg,"Endometriosis Today: Advances in Research and Practice (International Congress, Symposium, and Seminar Series)",,11,"Health, Fitness & Dieting"
787106852,0787106852.jpg,http://ecx.images-amazon.com/images/I/51D5D001J3L.jpg,Why You Get Sick and How You Get Well: The Healing Power of Feelings,Arthur Janov,11,"Health, Fitness & Dieting"
314276173,0314276173.jpg,http://ecx.images-amazon.com/images/I/41wlFqgxpaL.jpg,Gilbert Law Summaries on Constitutional Law,Jesse Choper,14,Law
9974817528,9974817528.jpg,http://ecx.images-amazon.com/images/I/51vCCUJ%2BACL.jpg,"Uruguay Una Mirada Desde El Cielo, A View From The Skies",,29,Travel
1285160711,1285160711.jpg,http://ecx.images-amazon.com/images/I/51cLiwYJU0L.jpg,CompTIA A+ 220-801 220-802 Q&A,Inc. Chimborazo Publishing,6,Computers & Technology
521658624,0521658624.jpg,http://ecx.images-amazon.com/images/I/419k5-7m92L.jpg,Elementary Particles and the Laws of Physics: The 1986 Dirac Memorial Lectures,Richard P. Feynman,23,Science & Math
1600786618,1600786618.jpg,http://ecx.images-amazon.com/images/I/51EV2isQ-8L.jpg,Total Mets: The Definitive Encyclopedia of the New York Mets' First Half-Century,David Ferry,20,Reference
1624590411,1624590411.jpg,http://ecx.images-amazon.com/images/I/515r-rQvWmL.jpg,PINK BUNNY PLAY TIME (HENTAI MANGA),Alice Sid,5,Comics & Graphic Novels
1934028924,1934028924.jpg,http://ecx.images-amazon.com/images/I/51odI2ctAuL.jpg,AMC's Best Day Hikes along the Maine Coast: Four-Season Guide to 50 of the Best Trails From the Maine Beaches to Downeast,Carey Kish,26,Sports & Outdoors
1932733604,1932733604.jpg,http://ecx.images-amazon.com/images/I/31T0NxOROFL.jpg,Adobe Captivate 7: The Essentials,Kevin Siegel,6,Computers & Technology
076034017X,076034017X.jpg,http://ecx.images-amazon.com/images/I/51S2AApB2iL.jpg,The Harley-Davidson Motor Co. Archive Collection,Darwin Holmstrom,10,Engineering & Transportation
1118509323,1118509323.jpg,http://ecx.images-amazon.com/images/I/51RXerOMDJL.jpg,"Public Budgeting in Context: Structure, Law, Reform and Results (Bryson Series in Public and Nonprofit Management)",Katherine G. Willoughby,2,Business & Money
804834377,0804834377.jpg,http://ecx.images-amazon.com/images/I/51nAHE6w7%2BL.jpg,The Modern Japanese Garden,Michiko Rico Nose,8,"Crafts, Hobbies & Home"
395843677,0395843677.jpg,http://ecx.images-amazon.com/images/I/51gDFc%2B6BXL.jpg,The Best American Short Stories of the Century,,15,Literature & Fiction
321436903,0321436903.jpg,http://ecx.images-amazon.com/images/I/61SFFC5XF3L.jpg,"Longman Anthology of World Literature, The, Compact Edition",David Damrosch,15,Literature & Fiction
982833970,0982833970.jpg,http://ecx.images-amazon.com/images/I/51BnJ2jisEL.jpg,Figuring out Fibromyalgia: Current science and the most effective treatments,Ginevra Liptan,11,"Health, Fitness & Dieting"
1781610711,1781610711.jpg,http://ecx.images-amazon.com/images/I/41WH9csb9fL.jpg,Love Your Bones: The Essential Guide to Ending Osteoporosis and Building a Healthy Skeleton,Max Tuck,11,"Health, Fitness & Dieting"
872263177,0872263177.jpg,http://ecx.images-amazon.com/images/I/518KMSNKAFL.jpg,Rembrandt and 17th Century Holland : The Dutch nation and its painters,Claudio Pescio,27,Teen & Young Adult
1119965950,1119965950.jpg,http://ecx.images-amazon.com/images/I/61k2M9-yqyL.jpg,Ornament: The Politics of Architecture and Subjectivity,Antoine Picon,0,Arts & Photography
915145391,0915145391.jpg,http://ecx.images-amazon.com/images/I/41BUww3Y4ZL.jpg,A Treatise Concerning the Principles of Human Knowledge (Hackett Classics),George Berkeley,19,Politics & Social Sciences
1940026067,1940026067.jpg,http://ecx.images-amazon.com/images/I/51Z3PBgwmyL.jpg,"The Atlantis World (The Origin Mystery, Book 3)",A.G. Riddle,24,Science Fiction & Fantasy
1585674281,1585674281.jpg,http://ecx.images-amazon.com/images/I/51-HsFKCsEL.jpg,How to Write for Animation,Jeffrey Scott,13,Humor & Entertainment
1568381298,1568381298.jpg,http://ecx.images-amazon.com/images/I/511x8svqjoL.jpg,The Addictive Personality: Understanding the Addictive Process and Compulsive Behavior,Craig Nakken,11,"Health, Fitness & Dieting"
3865742610,3865742610.jpg,http://ecx.images-amazon.com/images/I/41DhaP%2BwyiL.jpg,"Tanzania, Rwanda and Burundi Nelles map",Nelles Verlag,29,Travel
1623432952,1623432952.jpg,http://ecx.images-amazon.com/images/I/41u3sNEDQCL.jpg,Horse: A Portrait 2015 Wall Calendar,Willow Creek Press,3,Calendars
1934137626,1934137626.jpg,http://ecx.images-amazon.com/images/I/51MzVtiCdsL.jpg,"Leonardo's Foot: How 10 Toes, 52 Bones, and 66 Muscles Shaped the Human World",Carol Ann Rinzler,16,Medical Books
761159134,0761159134.jpg,http://ecx.images-amazon.com/images/I/51CVS0wVSaL.jpg,Unlikely Friendships: 47 Remarkable Stories from the Animal Kingdom,Jennifer Holland,23,Science & Math
1416024204,1416024204.jpg,http://ecx.images-amazon.com/images/I/515CJGHS2XL.jpg,"Kinn's The Medical Assistant: An Applied Learning Approach, 10e (Medical Assistant (Kinn's))",Alexandra Patricia Adams BBA  RMA  CMA (AAMA)  MA,16,Medical Books
1420136178,1420136178.jpg,http://ecx.images-amazon.com/images/I/51vV8hqoqJL.jpg,Payback (Sisterhood),Fern Michaels,22,Romance
091976830X,091976830X.jpg,http://ecx.images-amazon.com/images/I/41H5zPdEGML.jpg,Robert's Rules of Order,Henry M. Robert,20,Reference
875095720,0875095720.jpg,http://ecx.images-amazon.com/images/I/1149TJQM7RL.jpg,The Tozer Pulpit (In Two Volumes): Selections from His Pulpit Ministry,A. W. Tozer,9,Christian Books & Bibles
451225139,0451225139.jpg,http://ecx.images-amazon.com/images/I/51Q1%2BQy-nUL.jpg,Best Choices From the People's Pharmacy,Joe Graedon,11,"Health, Fitness & Dieting"
1848991134,1848991134.jpg,http://ecx.images-amazon.com/images/I/5177NQYBWjL.jpg,"The Top 100 Healthy Recipes for Babies & Toddlers: Delicious, Healthy Recipes for Purees, Finger Foods and Meals (The Top 100 Recipes Series)",Renee Elliott,7,"Cookbooks, Food & Wine"
1401939422,1401939422.jpg,http://ecx.images-amazon.com/images/I/51IoUbhwJ4L.jpg,The Tapping Solution: A Revolutionary System for Stress-Free Living,Nick Ortner,25,Self-Help
B0014IQFDS,B0014IQFDS.jpg,http://ecx.images-amazon.com/images/I/41rfOaMFILL.jpg,Japanese Cooking by Peter and Joan Martin 1970 Hardcover,Peter and Joan Martin; Illustrator-Clifton Karhu,7,"Cookbooks, Food & Wine"
3836505142,3836505142.jpg,http://ecx.images-amazon.com/images/I/51M%2Bla6NUJL.jpg,New York: Portrait Of A City,Reuel Golden,0,Arts & Photography
1440564914,1440564914.jpg,http://ecx.images-amazon.com/images/I/511DSvLaTdL.jpg,"The Craft Beer Cookbook: From IPAs and Bocks to Pilsners and Porters, 100 Artisanal Recipes for Cooking with Beer",Jacquelyn Dodd,7,"Cookbooks, Food & Wine"
618800425,0618800425.jpg,http://ecx.images-amazon.com/images/I/51ciRaTtuaL.jpg,Curious George at the Zoo: A Touch and Feel Book,H. A. Rey,4,Children's Books
8787062879,8787062879.jpg,http://ecx.images-amazon.com/images/I/41VBjxMDunL.jpg,Atlas of Laos: The Spatial Structures of Economic and Social Development of the Lao People's Democratic Republic,Bounthavy Sisouphanthong,12,History
545235154,0545235154.jpg,http://ecx.images-amazon.com/images/I/51-ZGdWdpCL.jpg,My Two Holidays: A Hanukkah and Christmas Story,Danielle Novack,4,Children's Books
1577319826,1577319826.jpg,http://ecx.images-amazon.com/images/I/414bhRDnYFL.jpg,The Way of the Happy Woman: Living the Best Year of Your Life,Sara Avant Stover,11,"Health, Fitness & Dieting"
1614270651,1614270651.jpg,http://ecx.images-amazon.com/images/I/41jdat3Nb7L.jpg,The Little Red Book. an Interpretation of the Twelve Steps of the Alcoholics Anonymous Program,Bill W,11,"Health, Fitness & Dieting"
1440230064,1440230064.jpg,http://ecx.images-amazon.com/images/I/516viOARRUL.jpg,The Gun Digest Book of Automatic Pistols Assembly/Disassembly,Kevin Muramatsu,8,"Crafts, Hobbies & Home"
201596040,0201596040.jpg,http://ecx.images-amazon.com/images/I/51kqd4os37L.jpg,Algorithms: A Functional Programming Approach (International Computer Science Series),Fethi A. Rabhi,6,Computers & Technology
789753707,0789753707.jpg,http://ecx.images-amazon.com/images/I/51b2P2Qt-bL.jpg,PMP Exam Cram: Project Management Professional (5th Edition),Michael G. Solomon,28,Test Preparation
316070130,0316070130.jpg,http://ecx.images-amazon.com/images/I/51-8J%2BnbzAL.jpg,"Martin & Mahalia: His Words, Her Song",Andrea Davis Pinkney,4,Children's Books
076115230X,076115230X.jpg,http://ecx.images-amazon.com/images/I/418CstCSp8L.jpg,Star Wars Fandex Deluxe Edition (Fandex Family Field Guides),Christopher Cerasi,13,Humor & Entertainment
031251803X,031251803X.jpg,http://ecx.images-amazon.com/images/I/61uZKWsjvTL.jpg,Playtown: Airport,Roger Priddy,4,Children's Books
399171134,0399171134.jpg,http://ecx.images-amazon.com/images/I/51uw6L5ocjL.jpg,Robert B. Parker's the Bridge (A Cole and Hitch Novel),Robert Knott,15,Literature & Fiction
143118056,0143118056.jpg,http://ecx.images-amazon.com/images/I/416NQwBS-%2BL.jpg,Reading in the Brain: The New Science of How We Read,Stanislas Dehaene,16,Medical Books
870497669,0870497669.jpg,http://ecx.images-amazon.com/images/I/41-tyJNGgNL.jpg,The Historic Cumberland Plateau: An Explorer's Guide (Outdoor Tennessee Series),Russ Manning,29,Travel
974289108,0974289108.jpg,http://ecx.images-amazon.com/images/I/41iJ%2B9iVJ5L.jpg,"The Ultimate Guide to Law School Admission: Insider Secrets for Getting a ""Big Envelope"" with Your Acceptance to Law School!",Carol L. Wright J.D.,31,Education & Teaching
760339473,0760339473.jpg,http://ecx.images-amazon.com/images/I/51Tu4i68wEL.jpg,The Rabbit Book: A Guide to Raising and Showing Rabbits,Samantha Johnson,8,"Crafts, Hobbies & Home"
393062910,0393062910.jpg,http://ecx.images-amazon.com/images/I/41eonWK6MNL.jpg,Getting Away with Murder: Benazir Bhutto's Assassination and the Politics of Pakistan,Heraldo MuÃ±oz,12,History
595345212,0595345212.jpg,http://ecx.images-amazon.com/images/I/51PjLAar0qL.jpg,Clever Gretchen and Other Forgotten Folktales,Alison Lurie,4,Children's Books
882149989,0882149989.jpg,http://ecx.images-amazon.com/images/I/31nvCNLvA-L.jpg,"Archetypal Psychology: Uniform Edition of the Writings of James Hillman, Vol. 1",James Hillman,26,Sports & Outdoors
762750235,0762750235.jpg,http://ecx.images-amazon.com/images/I/51QkVds7aoL.jpg,Cheap Bastard's(TM) Guide to Chicago: Secrets Of Living The Good Life--For Free!,Nadia Oehlsen,29,Travel
853089477,0853089477.jpg,http://ecx.images-amazon.com/images/I/41P070ADR7L.jpg,APIL Guide to Occupational Illness Claims,Christopher Goddard,14,Law
71760474,0071760474.jpg,http://ecx.images-amazon.com/images/I/51ZAEdncjDL.jpg,Microsoft SQL Server 2012 Reporting Services 4/E,Brian Larson,6,Computers & Technology
738216712,0738216712.jpg,http://ecx.images-amazon.com/images/I/51GBS-hUXVL.jpg,Vegan for Her: The WomanEEs Guide to Being Healthy and Fit on a Plant-Based Diet,Virginia Messina,7,"Cookbooks, Food & Wine"
1508804087,1508804087.jpg,http://ecx.images-amazon.com/images/I/513yKwxqOJL.jpg,Blender and Juicer Recipes: The Best Smoothies and Juices Ever!,Kevin Kerr,7,"Cookbooks, Food & Wine"
316387355,0316387355.jpg,http://ecx.images-amazon.com/images/I/615XgHwlMtL.jpg,Before They Are Hanged (The First Law),Joe Abercrombie,24,Science Fiction & Fantasy
1581800959,1581800959.jpg,http://ecx.images-amazon.com/images/I/51qUPjMN1mL.jpg,The Mosaic Idea Book: More Than 100 Designs To Copy and Create,Rosalind Wates,8,"Crafts, Hobbies & Home"
1285754999,1285754999.jpg,http://ecx.images-amazon.com/images/I/61zN6R%2BaEFL.jpg,Gardner's Art through the Ages: A Global History,Fred S. Kleiner,0,Arts & Photography
1450459749,1450459749.jpg,http://ecx.images-amazon.com/images/I/51kt0Tu85rL.jpg,Jim Stoppani's Encyclopedia of Muscle & Strength-2nd Edition,Jim Stoppani,11,"Health, Fitness & Dieting"
691166447,0691166447.jpg,http://ecx.images-amazon.com/images/I/41rM28%2BX6GL.jpg,Greek Buddha: Pyrrho's Encounter with Early Buddhism in Central Asia,Christopher I. Beckwith,12,History
1896891942,1896891942.jpg,http://ecx.images-amazon.com/images/I/611Jg%2BWxCIL.jpg,Most Loved Salads & Dressings (Company's Coming),Jean Pare,7,"Cookbooks, Food & Wine"
193797801X,193797801X.jpg,http://ecx.images-amazon.com/images/I/41lsZKgF9dL.jpg,The Medical School Interview: Winning Strategies from Admissions Faculty,Samir P. Desai,16,Medical Books
1465414606,1465414606.jpg,http://ecx.images-amazon.com/images/I/51WwruE%2BmCL.jpg,The Illustrated Cook's Book of Ingredients (DK Illustrated Cook Books),DK Publishing,7,"Cookbooks, Food & Wine"
1624382665,1624382665.jpg,http://ecx.images-amazon.com/images/I/612BKcDLDjL.jpg,2016 Patterns 17 Month Spiral Planner,TF Publishing,3,Calendars
71493042,0071493042.jpg,http://ecx.images-amazon.com/images/I/518wQMzxxoL.jpg,"Perfect Phrases for Dealing with Difficult People: Hundreds of Ready-to-Use Phrases for Handling Conflict, Confrontations and Challenging Personalities",Susan Benjamin,20,Reference
3540615261,3540615261.jpg,http://ecx.images-amazon.com/images/I/4146JKFV09L.jpg,The Decubitus Ulcer in Clinical Practice,,11,"Health, Fitness & Dieting"
2940378002,2940378002.jpg,http://ecx.images-amazon.com/images/I/21tENQu%2BypL.jpg,"500 Digital Video Hints, Tips, and Techniques: The Easy, All-In-One Guide to those Inside Secrets for Shooting Better Digital Photography",Rob Hull,13,Humor & Entertainment
030798527X,030798527X.jpg,http://ecx.images-amazon.com/images/I/51UDz3PdG4L.jpg,Try This at Home: Recipes from My Head to Your Plate,Richard Blais,7,"Cookbooks, Food & Wine"
503099996,0503099996.jpg,http://ecx.images-amazon.com/images/I/51CE%2BTPGKQL.jpg,The Leatherman's Handbook II,Larry Townsend,30,Gay & Lesbian
1601904630,1601904630.jpg,http://ecx.images-amazon.com/images/I/61SePPUdQkL.jpg,Nassau Historic Walking Tour & New Providence Island Bahamas Maps Laminated Card,Franko Maps Ltd.,29,Travel
1476743568,1476743568.jpg,http://ecx.images-amazon.com/images/I/51ItL1YKZxL.jpg,"The Life Plan Diet: How Losing Belly Fat is the Key to Gaining a Stronger, Sexier, Healthier Body",Jeffry S. Life M.D.  Ph.D.,11,"Health, Fitness & Dieting"
764817752,0764817752.jpg,http://ecx.images-amazon.com/images/I/417Su0gHVHL.jpg,"Oraciones de esperanza: Enfrentando, Sanando, Sobreviviendo, Superando (Spanish Edition)",,21,Religion & Spirituality
1890087939,1890087939.jpg,http://ecx.images-amazon.com/images/I/51eNF07UzpL.jpg,"The 101 Best Tropical Fishes: How to Choose & Keep Hardy, Brilliant, Fascinating Species That Will Thrive in Your Home Aquarium (Adventurous Aquarist Guide)",Kathleen Wood,8,"Crafts, Hobbies & Home"
803621825,0803621825.jpg,http://ecx.images-amazon.com/images/I/51vkQLJsngL.jpg,"First Aid, Survival, and CPR: Home and Field Pocket Guide",Shirley A. Jones,16,Medical Books
111846656X,111846656X.jpg,http://ecx.images-amazon.com/images/I/510YpJI5UvL.jpg,"Financial Management of Health Care Organizations: An Introduction to Fundamental Tools, Concepts and Applications",William N. Zelman,16,Medical Books
791095452,0791095452.jpg,http://ecx.images-amazon.com/images/I/51-n0SA75mL.jpg,Ted Williams (Baseball Superstars),Ronald A. Reis,27,Teen & Young Adult
B0007DPRO4,B0007DPRO4.jpg,http://ecx.images-amazon.com/images/I/51o4d-5c1TL.jpg,A claim in the hills,James Wickenden,29,Travel
1566952344,1566952344.jpg,http://ecx.images-amazon.com/images/I/51ntMX74Q9L.jpg,Dominican Republic (National Geographic Adventure Map),National Geographic Maps - Adventure,29,Travel
133816710,0133816710.jpg,http://ecx.images-amazon.com/images/I/51oF3IvNGrL.jpg,Adobe Lightroom and Photoshop for Photographers Classroom in a Book,Jan Kabili,6,Computers & Technology
1855322102,1855322102.jpg,http://ecx.images-amazon.com/images/I/518IAsNfdcL.jpg,Waterloo 1815: The Birth of Modern Europe (Campaign),Geoff Wootten,12,History
